#chrom	start	end	name	score	strand	thickStart	thickEnd	itemRGB	blockCount	blockSizes	blockStart	deepTools_group
chr10	94427584	94427912	chr10:94427584-94427912	.	.	94427584	94427912	0	1	328	94427575	7
chr19	43200927	43201154	chr19:43200927-43201154	.	.	43200927	43201154	0	1	227	43200923	7
chr16	48778288	48778465	chr16:48778288-48778465	.	.	48778288	48778465	0	1	177	48778284	7
chr13	43854886	43855260	chr13:43854886-43855260	.	.	43854886	43855260	0	1	374	43854882	7
chr7	84643628	84643942	chr7:84643628-84643942	.	.	84643628	84643942	0	1	314	84643620	7
chr9	71596951	71597262	chr9:71596951-71597262	.	.	71596951	71597262	0	1	311	71596944	7
chr2	7090748	7090921	chr2:7090748-7090921	.	.	7090748	7090921	0	1	173	7090741	7
chr9	45340115	45340441	chr9:45340115-45340441	.	.	45340115	45340441	0	1	326	45340111	7
chr13	63476664	63476980	chr13:63476664-63476980	.	.	63476664	63476980	0	1	316	63476658	7
chr18	68935569	68935910	chr18:68935569-68935910	.	.	68935569	68935910	0	1	341	68935563	7
chr9	46386228	46386581	chr9:46386228-46386581	.	.	46386228	46386581	0	1	353	46386224	7
chr13	111942242	111942314	chr13:111942242-111942314	.	.	111942242	111942314	0	1	72	111942241	7
chr9	58505142	58505382	chr9:58505142-58505382	.	.	58505142	58505382	0	1	240	58505137	7
chr8	126881167	126881511	chr8:126881167-126881511	.	.	126881167	126881511	0	1	344	126881166	7
chr7	19945325	19945587	chr7:19945325-19945587	.	.	19945325	19945587	0	1	262	19945324	7
chr6	83022314	83022557	chr6:83022314-83022557	.	.	83022314	83022557	0	1	243	83022306	7
chr7	45972092	45972404	chr7:45972092-45972404	.	.	45972092	45972404	0	1	312	45972088	7
chr19	21695416	21695681	chr19:21695416-21695681	.	.	21695416	21695681	0	1	265	21695414	7
chr15	81335110	81335235	chr15:81335110-81335235	.	.	81335110	81335235	0	1	125	81335102	7
chr9	24490717	24491051	chr9:24490717-24491051	.	.	24490717	24491051	0	1	334	24490715	7
chr1	189806446	189806808	chr1:189806446-189806808	.	.	189806446	189806808	0	1	362	189806445	7
chr2	92125289	92125626	chr2:92125289-92125626	.	.	92125289	92125626	0	1	337	92125280	7
chr16	18118414	18118612	chr16:18118414-18118612	.	.	18118414	18118612	0	1	198	18118413	7
chr5	34957508	34957832	chr5:34957508-34957832	.	.	34957508	34957832	0	1	324	34957505	7
chr12	119511015	119511363	chr12:119511015-119511363	.	.	119511015	119511363	0	1	348	119511014	7
chr13	93662569	93662889	chr13:93662569-93662889	.	.	93662569	93662889	0	1	320	93662560	7
chr13	95075751	95076087	chr13:95075751-95076087	.	.	95075751	95076087	0	1	336	95075742	7
chr8	126446603	126446881	chr8:126446603-126446881	.	.	126446603	126446881	0	1	278	126446602	7
chr5	124929448	124929736	chr5:124929448-124929736	.	.	124929448	124929736	0	1	288	124929447	7
chr3	148246937	148247262	chr3:148246937-148247262	.	.	148246937	148247262	0	1	325	148246936	7
chr11	83362203	83362267	chr11:83362203-83362267	.	.	83362203	83362267	0	1	64	83362195	7
chr5	75680032	75680228	chr5:75680032-75680228	.	.	75680032	75680228	0	1	196	75680025	7
chr1	37290660	37291009	chr1:37290660-37291009	.	.	37290660	37291009	0	1	349	37290657	7
chr18	68245318	68245608	chr18:68245318-68245608	.	.	68245318	68245608	0	1	290	68245312	7
chr9	115801918	115802255	chr9:115801918-115802255	.	.	115801918	115802255	0	1	337	115801917	7
chr8	46861324	46861573	chr8:46861324-46861573	.	.	46861324	46861573	0	1	249	46861320	7
chr5	137141290	137141477	chr5:137141290-137141477	.	.	137141290	137141477	0	1	187	137141289	7
chr14	71259918	71260276	chr14:71259918-71260276	.	.	71259918	71260276	0	1	358	71259911	7
chr5	112048060	112048346	chr5:112048060-112048346	.	.	112048060	112048346	0	1	286	112048059	7
chr2	132587462	132587539	chr2:132587462-132587539	.	.	132587462	132587539	0	1	77	132587461	7
chr15	99065305	99065630	chr15:99065305-99065630	.	.	99065305	99065630	0	1	325	99065296	7
chr5	114991591	114991836	chr5:114991591-114991836	.	.	114991591	114991836	0	1	245	114991590	7
chr19	21636844	21637200	chr19:21636844-21637200	.	.	21636844	21637200	0	1	356	21636842	7
chr8	46502936	46503103	chr8:46502936-46503103	.	.	46502936	46503103	0	1	167	46502932	7
chr11	43940372	43940753	chr11:43940372-43940753	.	.	43940372	43940753	0	1	381	43940368	7
chr7	56013146	56013482	chr7:56013146-56013482	.	.	56013146	56013482	0	1	336	56013141	7
chr18	54936814	54937165	chr18:54936814-54937165	.	.	54936814	54937165	0	1	351	54936809	7
chr17	10675003	10675342	chr17:10675003-10675342	.	.	10675003	10675342	0	1	339	10675002	7
chr7	90126880	90127188	chr7:90126880-90127188	.	.	90126880	90127188	0	1	308	90126871	7
chr3	104274214	104274459	chr3:104274214-104274459	.	.	104274214	104274459	0	1	245	104274213	7
chr19	26114308	26114634	chr19:26114308-26114634	.	.	26114308	26114634	0	1	326	26114306	7
chr12	40749521	40749703	chr12:40749521-40749703	.	.	40749521	40749703	0	1	182	40749517	7
chr13	28842795	28843132	chr13:28842795-28843132	.	.	28842795	28843132	0	1	337	28842793	7
chr2	102652117	102652422	chr2:102652117-102652422	.	.	102652117	102652422	0	1	305	102652116	7
chr12	79711074	79711452	chr12:79711074-79711452	.	.	79711074	79711452	0	1	378	79711067	7
chr15	12570421	12570722	chr15:12570421-12570722	.	.	12570421	12570722	0	1	301	12570420	7
chr18	88910239	88910603	chr18:88910239-88910603	.	.	88910239	88910603	0	1	364	88910231	7
chrX	13498892	13499079	chrX:13498892-13499079	.	.	13498892	13499079	0	1	187	13498891	7
chr2	34878981	34879162	chr2:34878981-34879162	.	.	34878981	34879162	0	1	181	34878978	7
chr13	46397312	46397586	chr13:46397312-46397586	.	.	46397312	46397586	0	1	274	46397308	7
chrX	41533504	41533815	chrX:41533504-41533815	.	.	41533504	41533815	0	1	311	41533500	7
chr6	143620628	143620983	chr6:143620628-143620983	.	.	143620628	143620983	0	1	355	143620627	7
chr6	121231750	121231996	chr6:121231750-121231996	.	.	121231750	121231996	0	1	246	121231749	7
chr5	132425953	132426181	chr5:132425953-132426181	.	.	132425953	132426181	0	1	228	132425952	7
chr19	53296352	53296663	chr19:53296352-53296663	.	.	53296352	53296663	0	1	311	53296347	7
chr1	6481286	6481637	chr1:6481286-6481637	.	.	6481286	6481637	0	1	351	6481280	7
chr19	25027824	25028128	chr19:25027824-25028128	.	.	25027824	25028128	0	1	304	25027822	7
chr13	41758134	41758417	chr13:41758134-41758417	.	.	41758134	41758417	0	1	283	41758130	7
chr1	9775700	9776033	chr1:9775700-9776033	.	.	9775700	9776033	0	1	333	9775691	7
chr3	51776094	51776443	chr3:51776094-51776443	.	.	51776094	51776443	0	1	349	51776089	7
chr3	9223723	9223796	chr3:9223723-9223796	.	.	9223723	9223796	0	1	73	9223714	7
chr6	91448510	91448803	chr6:91448510-91448803	.	.	91448510	91448803	0	1	293	91448501	7
chr14	118371215	118371519	chr14:118371215-118371519	.	.	118371215	118371519	0	1	304	118371214	7
chr4	98204081	98204415	chr4:98204081-98204415	.	.	98204081	98204415	0	1	334	98204072	7
chr16	5471418	5471539	chr16:5471418-5471539	.	.	5471418	5471539	0	1	121	5471413	7
chr4	114941834	114942135	chr4:114941834-114942135	.	.	114941834	114942135	0	1	301	114941833	7
chr18	82834733	82835118	chr18:82834733-82835118	.	.	82834733	82835118	0	1	385	82834725	7
chr14	124143156	124143463	chr14:124143156-124143463	.	.	124143156	124143463	0	1	307	124143155	8
chr7	112205093	112205276	chr7:112205093-112205276	.	.	112205093	112205276	0	1	183	112205092	8
chr13	11958905	11959223	chr13:11958905-11959223	.	.	11958905	11959223	0	1	318	11958904	8
chr8	96970430	96970772	chr8:96970430-96970772	.	.	96970430	96970772	0	1	342	96970421	8
chr1	35142848	35143082	chr1:35142848-35143082	.	.	35142848	35143082	0	1	234	35142845	8
chr6	35805760	35806086	chr6:35805760-35806086	.	.	35805760	35806086	0	1	326	35805757	8
chr8	125960127	125960428	chr8:125960127-125960428	.	.	125960127	125960428	0	1	301	125960126	8
chr6	84429572	84429926	chr6:84429572-84429926	.	.	84429572	84429926	0	1	354	84429564	8
chr12	41065800	41066041	chr12:41065800-41066041	.	.	41065800	41066041	0	1	241	41065796	8
chr6	47254236	47254491	chr6:47254236-47254491	.	.	47254236	47254491	0	1	255	47254232	8
chr1	89300053	89300345	chr1:89300053-89300345	.	.	89300053	89300345	0	1	292	89300045	8
chr2	94486320	94486439	chr2:94486320-94486439	.	.	94486320	94486439	0	1	119	94486311	8
chr11	57569127	57569359	chr11:57569127-57569359	.	.	57569127	57569359	0	1	232	57569122	8
chr13	29903320	29903549	chr13:29903320-29903549	.	.	29903320	29903549	0	1	229	29903318	8
chr11	47440991	47441335	chr11:47440991-47441335	.	.	47440991	47441335	0	1	344	47440987	8
chr8	12241153	12241494	chr8:12241153-12241494	.	.	12241153	12241494	0	1	341	12241152	8
chr7	28803186	28803518	chr7:28803186-28803518	.	.	28803186	28803518	0	1	332	28803184	8
chr6	140414295	140414560	chr6:140414295-140414560	.	.	140414295	140414560	0	1	265	140414294	8
chr3	68448535	68448809	chr3:68448535-68448809	.	.	68448535	68448809	0	1	274	68448529	8
chr5	96634661	96634993	chr5:96634661-96634993	.	.	96634661	96634993	0	1	332	96634652	8
chr6	127419997	127420338	chr6:127419997-127420338	.	.	127419997	127420338	0	1	341	127419996	8
chr3	93533244	93533539	chr3:93533244-93533539	.	.	93533244	93533539	0	1	295	93533235	8
chr14	16378138	16378455	chr14:16378138-16378455	.	.	16378138	16378455	0	1	317	16378137	8
chr16	9016532	9016812	chr16:9016532-9016812	.	.	9016532	9016812	0	1	280	9016523	8
chr12	33098350	33098735	chr12:33098350-33098735	.	.	33098350	33098735	0	1	385	33098347	8
chr1	119769651	119769992	chr1:119769651-119769992	.	.	119769651	119769992	0	1	341	119769650	8
chr7	145183327	145183601	chr7:145183327-145183601	.	.	145183327	145183601	0	1	274	145183326	8
chr8	10602545	10602859	chr8:10602545-10602859	.	.	10602545	10602859	0	1	314	10602544	8
chr4	30651812	30652130	chr4:30651812-30652130	.	.	30651812	30652130	0	1	318	30651809	8
chr1	42631729	42632072	chr1:42631729-42632072	.	.	42631729	42632072	0	1	343	42631725	8
chr1	88217536	88217881	chr1:88217536-88217881	.	.	88217536	88217881	0	1	345	88217528	8
chr16	84532812	84533136	chr16:84532812-84533136	.	.	84532812	84533136	0	1	324	84532804	8
chr4	136718692	136718984	chr4:136718692-136718984	.	.	136718692	136718984	0	1	292	136718691	8
chr12	117087498	117087856	chr12:117087498-117087856	.	.	117087498	117087856	0	1	358	117087497	8
chr18	84183720	84184055	chr18:84183720-84184055	.	.	84183720	84184055	0	1	335	84183712	8
chr10	24809056	24809269	chr10:24809056-24809269	.	.	24809056	24809269	0	1	213	24809054	8
chr5	22536334	22536675	chr5:22536334-22536675	.	.	22536334	22536675	0	1	341	22536332	8
chr11	55756911	55757263	chr11:55756911-55757263	.	.	55756911	55757263	0	1	352	55756906	8
chr8	57609620	57609936	chr8:57609620-57609936	.	.	57609620	57609936	0	1	316	57609615	8
chr18	4572261	4572611	chr18:4572261-4572611	.	.	4572261	4572611	0	1	350	4572257	8
chr6	30882239	30882598	chr6:30882239-30882598	.	.	30882239	30882598	0	1	359	30882236	8
chr10	4522135	4522481	chr10:4522135-4522481	.	.	4522135	4522481	0	1	346	4522131	8
chr1	84986093	84986456	chr1:84986093-84986456	.	.	84986093	84986456	0	1	363	84986085	8
chr12	53731295	53731526	chr12:53731295-53731526	.	.	53731295	53731526	0	1	231	53731290	8
chr1	39061366	39061588	chr1:39061366-39061588	.	.	39061366	39061588	0	1	222	39061363	8
chr1	119903161	119903323	chr1:119903161-119903323	.	.	119903161	119903323	0	1	162	119903160	8
chr13	19386068	19386339	chr13:19386068-19386339	.	.	19386068	19386339	0	1	271	19386067	8
chr3	8637215	8637442	chr3:8637215-8637442	.	.	8637215	8637442	0	1	227	8637207	8
chr4	111758355	111758684	chr4:111758355-111758684	.	.	111758355	111758684	0	1	329	111758354	8
chr17	48963721	48963985	chr17:48963721-48963985	.	.	48963721	48963985	0	1	264	48963717	8
chr7	139649633	139649993	chr7:139649633-139649993	.	.	139649633	139649993	0	1	360	139649632	8
chr1	6187261	6187561	chr1:6187261-6187561	.	.	6187261	6187561	0	1	300	6187255	8
chr1	123221096	123221241	chr1:123221096-123221241	.	.	123221096	123221241	0	1	145	123221095	8
chr7	111449728	111450081	chr7:111449728-111450081	.	.	111449728	111450081	0	1	353	111449727	8
chr13	55706048	55706329	chr13:55706048-55706329	.	.	55706048	55706329	0	1	281	55706043	8
chr9	117030005	117030303	chr9:117030005-117030303	.	.	117030005	117030303	0	1	298	117030004	8
chr14	64133096	64133446	chr14:64133096-64133446	.	.	64133096	64133446	0	1	350	64133090	8
chr5	40722585	40722913	chr5:40722585-40722913	.	.	40722585	40722913	0	1	328	40722581	8
chr2	127405653	127405987	chr2:127405653-127405987	.	.	127405653	127405987	0	1	334	127405652	8
chr8	116336452	116336815	chr8:116336452-116336815	.	.	116336452	116336815	0	1	363	116336451	8
chr1	121135637	121135968	chr1:121135637-121135968	.	.	121135637	121135968	0	1	331	121135636	8
chr13	89341573	89341892	chr13:89341573-89341892	.	.	89341573	89341892	0	1	319	89341565	8
chr14	118032040	118032380	chr14:118032040-118032380	.	.	118032040	118032380	0	1	340	118032039	8
chr3	156651369	156651598	chr3:156651369-156651598	.	.	156651369	156651598	0	1	229	156651368	8
chr8	46022221	46022490	chr8:46022221-46022490	.	.	46022221	46022490	0	1	269	46022217	8
chr12	85227916	85228019	chr12:85227916-85228019	.	.	85227916	85228019	0	1	103	85227908	8
chr18	77784390	77784638	chr18:77784390-77784638	.	.	77784390	77784638	0	1	248	77784383	8
chr15	84773132	84773399	chr15:84773132-84773399	.	.	84773132	84773399	0	1	267	84773124	8
chr6	115703064	115703185	chr6:115703064-115703185	.	.	115703064	115703185	0	1	121	115703063	8
chr14	56055463	56055680	chr14:56055463-56055680	.	.	56055463	56055680	0	1	217	56055458	8
chr5	77452189	77452498	chr5:77452189-77452498	.	.	77452189	77452498	0	1	309	77452182	8
chr18	83984236	83984469	chr18:83984236-83984469	.	.	83984236	83984469	0	1	233	83984228	8
chr11	63855460	63855712	chr11:63855460-63855712	.	.	63855460	63855712	0	1	252	63855454	8
chr7	121232016	121232313	chr7:121232016-121232313	.	.	121232016	121232313	0	1	297	121232015	8
chr13	9924333	9924630	chr13:9924333-9924630	.	.	9924333	9924630	0	1	297	9924324	8
chr4	150735917	150736247	chr4:150735917-150736247	.	.	150735917	150736247	0	1	330	150735916	8
chr8	35508456	35508695	chr8:35508456-35508695	.	.	35508456	35508695	0	1	239	35508453	8
chr7	123108089	123108418	chr7:123108089-123108418	.	.	123108089	123108418	0	1	329	123108088	8
chr1	123719830	123720142	chr1:123719830-123720142	.	.	123719830	123720142	0	1	312	123719829	8
chr13	44095041	44095351	chr13:44095041-44095351	.	.	44095041	44095351	0	1	310	44095037	8
chr19	56400260	56400432	chr19:56400260-56400432	.	.	56400260	56400432	0	1	172	56400255	8
chr3	37379145	37379441	chr3:37379145-37379441	.	.	37379145	37379441	0	1	296	37379142	8
chr5	112144752	112145093	chr5:112144752-112145093	.	.	112144752	112145093	0	1	341	112144751	8
chr3	105087421	105087743	chr3:105087421-105087743	.	.	105087421	105087743	0	1	322	105087420	8
chr12	16084730	16085078	chr12:16084730-16085078	.	.	16084730	16085078	0	1	348	16084729	8
chr10	19563624	19563948	chr10:19563624-19563948	.	.	19563624	19563948	0	1	324	19563623	8
chr3	109726910	109727277	chr3:109726910-109727277	.	.	109726910	109727277	0	1	367	109726909	8
chr1	143633202	143633481	chr1:143633202-143633481	.	.	143633202	143633481	0	1	279	143633201	8
chr13	105281273	105281504	chr13:105281273-105281504	.	.	105281273	105281504	0	1	231	105281272	8
chr18	44876959	44877309	chr18:44876959-44877309	.	.	44876959	44877309	0	1	350	44876955	8
chr3	143888967	143889316	chr3:143888967-143889316	.	.	143888967	143889316	0	1	349	143888966	8
chr9	27686667	27686828	chr9:27686667-27686828	.	.	27686667	27686828	0	1	161	27686665	8
chr8	31133668	31133990	chr8:31133668-31133990	.	.	31133668	31133990	0	1	322	31133665	8
chr8	110181254	110181539	chr8:110181254-110181539	.	.	110181254	110181539	0	1	285	110181253	8
chr6	53351190	53351540	chr6:53351190-53351540	.	.	53351190	53351540	0	1	350	53351185	8
chr1	43433847	43434175	chr1:43433847-43434175	.	.	43433847	43434175	0	1	328	43433843	8
chr2	80275260	80275614	chr2:80275260-80275614	.	.	80275260	80275614	0	1	354	80275252	8
chr8	68257649	68258008	chr8:68257649-68258008	.	.	68257649	68258008	0	1	359	68257643	8
chr13	12094560	12094874	chr13:12094560-12094874	.	.	12094560	12094874	0	1	314	12094559	8
chr5	66931903	66932199	chr5:66931903-66932199	.	.	66931903	66932199	0	1	296	66931897	8
chr19	56400443	56400563	chr19:56400443-56400563	.	.	56400443	56400563	0	1	120	56400438	8
chr5	4478503	4478677	chr5:4478503-4478677	.	.	4478503	4478677	0	1	174	4478499	8
chr17	79911134	79911425	chr17:79911134-79911425	.	.	79911134	79911425	0	1	291	79911127	8
chr6	108338287	108338612	chr6:108338287-108338612	.	.	108338287	108338612	0	1	325	108338286	8
chr1	85572745	85573109	chr1:85572745-85573109	.	.	85572745	85573109	0	1	364	85572737	8
chr8	68187217	68187597	chr8:68187217-68187597	.	.	68187217	68187597	0	1	380	68187211	8
chr17	45018486	45018814	chr17:45018486-45018814	.	.	45018486	45018814	0	1	328	45018482	8
chr9	15664186	15664499	chr9:15664186-15664499	.	.	15664186	15664499	0	1	313	15664185	8
chr12	8868295	8868609	chr12:8868295-8868609	.	.	8868295	8868609	0	1	314	8868287	8
chr16	74327527	74327830	chr16:74327527-74327830	.	.	74327527	74327830	0	1	303	74327520	8
chr4	53451986	53452284	chr4:53451986-53452284	.	.	53451986	53452284	0	1	298	53451981	8
chr2	163284019	163284070	chr2:163284019-163284070	.	.	163284019	163284070	0	1	51	163284018	8
chr18	68692564	68692757	chr18:68692564-68692757	.	.	68692564	68692757	0	1	193	68692558	8
chr9	24021749	24021899	chr9:24021749-24021899	.	.	24021749	24021899	0	1	150	24021747	8
chr12	33604347	33604612	chr12:33604347-33604612	.	.	33604347	33604612	0	1	265	33604344	8
chr12	81607940	81608254	chr12:81607940-81608254	.	.	81607940	81608254	0	1	314	81607932	8
chr8	31659278	31659650	chr8:31659278-31659650	.	.	31659278	31659650	0	1	372	31659275	8
chr8	73289554	73289844	chr8:73289554-73289844	.	.	73289554	73289844	0	1	290	73289547	8
chr14	121000684	121000905	chr14:121000684-121000905	.	.	121000684	121000905	0	1	221	121000683	8
chr13	30004851	30005168	chr13:30004851-30005168	.	.	30004851	30005168	0	1	317	30004848	8
chr8	77895308	77895659	chr8:77895308-77895659	.	.	77895308	77895659	0	1	351	77895301	8
chr4	125803950	125804262	chr4:125803950-125804262	.	.	125803950	125804262	0	1	312	125803949	8
chr1	127360306	127360559	chr1:127360306-127360559	.	.	127360306	127360559	0	1	253	127360305	8
chr13	40979312	40979631	chr13:40979312-40979631	.	.	40979312	40979631	0	1	319	40979308	8
chr6	97624837	97625164	chr6:97624837-97625164	.	.	97624837	97625164	0	1	327	97624828	8
chr17	26429440	26429556	chr17:26429440-26429556	.	.	26429440	26429556	0	1	116	26429438	8
chr13	51371452	51371505	chr13:51371452-51371505	.	.	51371452	51371505	0	1	53	51371447	8
chr11	55084713	55084973	chr11:55084713-55084973	.	.	55084713	55084973	0	1	260	55084708	8
chr6	32466253	32466673	chr6:32466253-32466673	.	.	32466253	32466673	0	1	420	32466250	8
chr5	124847153	124847280	chr5:124847153-124847280	.	.	124847153	124847280	0	1	127	124847152	8
chr9	60372422	60372810	chr9:60372422-60372810	.	.	60372422	60372810	0	1	388	60372416	8
chr5	41411065	41411354	chr5:41411065-41411354	.	.	41411065	41411354	0	1	289	41411061	8
chr6	51394059	51394312	chr6:51394059-51394312	.	.	51394059	51394312	0	1	253	51394054	8
chr18	82716796	82717188	chr18:82716796-82717188	.	.	82716796	82717188	0	1	392	82716788	8
chr17	14724765	14725054	chr17:14724765-14725054	.	.	14724765	14725054	0	1	289	14724764	8
chr9	69058536	69058856	chr9:69058536-69058856	.	.	69058536	69058856	0	1	320	69058530	8
chr12	64822181	64822510	chr12:64822181-64822510	.	.	64822181	64822510	0	1	329	64822175	8
chr12	40599339	40599641	chr12:40599339-40599641	.	.	40599339	40599641	0	1	302	40599335	8
chr1	88495414	88495801	chr1:88495414-88495801	.	.	88495414	88495801	0	1	387	88495406	8
chrX	94548157	94548507	chrX:94548157-94548507	.	.	94548157	94548507	0	1	350	94548148	8
chr9	42208540	42208894	chr9:42208540-42208894	.	.	42208540	42208894	0	1	354	42208536	8
chr17	44066486	44066845	chr17:44066486-44066845	.	.	44066486	44066845	0	1	359	44066482	8
chr13	100756257	100756507	chr13:100756257-100756507	.	.	100756257	100756507	0	1	250	100756256	8
chr7	68880727	68881080	chr7:68880727-68881080	.	.	68880727	68881080	0	1	353	68880721	8
chr17	43256677	43256974	chr17:43256677-43256974	.	.	43256677	43256974	0	1	297	43256673	8
chr12	10943586	10943947	chr12:10943586-10943947	.	.	10943586	10943947	0	1	361	10943585	8
chr19	56253318	56253603	chr19:56253318-56253603	.	.	56253318	56253603	0	1	285	56253313	8
chr16	64614636	64614967	chr16:64614636-64614967	.	.	64614636	64614967	0	1	331	64614630	8
chr6	84759509	84759829	chr6:84759509-84759829	.	.	84759509	84759829	0	1	320	84759501	8
chr8	24430598	24430917	chr8:24430598-24430917	.	.	24430598	24430917	0	1	319	24430596	8
chr1	151975488	151975813	chr1:151975488-151975813	.	.	151975488	151975813	0	1	325	151975487	8
chr8	49500246	49500579	chr8:49500246-49500579	.	.	49500246	49500579	0	1	333	49500242	8
chr8	46422860	46422914	chr8:46422860-46422914	.	.	46422860	46422914	0	1	54	46422856	8
chr8	61993559	61993671	chr8:61993559-61993671	.	.	61993559	61993671	0	1	112	61993553	8
chr4	111740228	111740519	chr4:111740228-111740519	.	.	111740228	111740519	0	1	291	111740227	8
chr5	76635576	76635890	chr5:76635576-76635890	.	.	76635576	76635890	0	1	314	76635569	8
chr8	109355183	109355515	chr8:109355183-109355515	.	.	109355183	109355515	0	1	332	109355182	8
chr8	60301121	60301472	chr8:60301121-60301472	.	.	60301121	60301472	0	1	351	60301115	8
chr13	51959790	51960061	chr13:51959790-51960061	.	.	51959790	51960061	0	1	271	51959785	8
chr6	112933991	112934304	chr6:112933991-112934304	.	.	112933991	112934304	0	1	313	112933990	8
chr7	145129997	145130103	chr7:145129997-145130103	.	.	145129997	145130103	0	1	106	145129996	8
chr2	126395081	126395171	chr2:126395081-126395171	.	.	126395081	126395171	0	1	90	126395080	8
chr4	59635800	59635994	chr4:59635800-59635994	.	.	59635800	59635994	0	1	194	59635795	8
chr8	64413762	64414010	chr8:64413762-64414010	.	.	64413762	64414010	0	1	248	64413756	8
chr7	49135120	49135398	chr7:49135120-49135398	.	.	49135120	49135398	0	1	278	49135116	8
chr5	37971766	37972096	chr5:37971766-37972096	.	.	37971766	37972096	0	1	330	37971763	8
chr12	29600219	29600508	chr12:29600219-29600508	.	.	29600219	29600508	0	1	289	29600217	8
chr13	41179771	41180034	chr13:41179771-41180034	.	.	41179771	41180034	0	1	263	41179767	8
chr4	59356969	59357116	chr4:59356969-59357116	.	.	59356969	59357116	0	1	147	59356964	8
chr13	31371388	31371755	chr13:31371388-31371755	.	.	31371388	31371755	0	1	367	31371385	8
chr6	144739679	144739987	chr6:144739679-144739987	.	.	144739679	144739987	0	1	308	144739678	8
chr8	78390763	78390933	chr8:78390763-78390933	.	.	78390763	78390933	0	1	170	78390756	8
chr9	115551116	115551466	chr9:115551116-115551466	.	.	115551116	115551466	0	1	350	115551115	8
chr7	112992105	112992427	chr7:112992105-112992427	.	.	112992105	112992427	0	1	322	112992104	8
chr18	66387495	66387839	chr18:66387495-66387839	.	.	66387495	66387839	0	1	344	66387489	8
chr8	84297839	84297940	chr8:84297839-84297940	.	.	84297839	84297940	0	1	101	84297831	8
chr12	8764624	8764841	chr12:8764624-8764841	.	.	8764624	8764841	0	1	217	8764616	8
chr18	46698376	46698473	chr18:46698376-46698473	.	.	46698376	46698473	0	1	97	46698372	8
chr14	117582041	117582431	chr14:117582041-117582431	.	.	117582041	117582431	0	1	390	117582040	8
chr6	21972323	21972676	chr6:21972323-21972676	.	.	21972323	21972676	0	1	353	21972321	8
chr11	42811540	42811893	chr11:42811540-42811893	.	.	42811540	42811893	0	1	353	42811536	8
chr3	146426638	146426793	chr3:146426638-146426793	.	.	146426638	146426793	0	1	155	146426637	8
chr5	107099967	107100325	chr5:107099967-107100325	.	.	107099967	107100325	0	1	358	107099966	8
chr5	102794732	102795056	chr5:102794732-102795056	.	.	102794732	102795056	0	1	324	102794731	8
chr15	27691912	27692297	chr15:27691912-27692297	.	.	27691912	27692297	0	1	385	27691910	8
chr1	92379011	92379366	chr1:92379011-92379366	.	.	92379011	92379366	0	1	355	92379002	8
chr8	118603297	118603635	chr8:118603297-118603635	.	.	118603297	118603635	0	1	338	118603296	8
chr3	50900880	50901152	chr3:50900880-50901152	.	.	50900880	50901152	0	1	272	50900875	8
chr8	26350655	26350982	chr8:26350655-26350982	.	.	26350655	26350982	0	1	327	26350653	8
chr3	39533858	39534114	chr3:39533858-39534114	.	.	39533858	39534114	0	1	256	39533855	8
chr7	113214870	113215002	chr7:113214870-113215002	.	.	113214870	113215002	0	1	132	113214869	8
chr3	134153614	134153953	chr3:134153614-134153953	.	.	134153614	134153953	0	1	339	134153613	8
chr13	11323873	11324176	chr13:11323873-11324176	.	.	11323873	11324176	0	1	303	11323872	8
chr13	38426882	38427206	chr13:38426882-38427206	.	.	38426882	38427206	0	1	324	38426879	8
chr3	66210126	66210361	chr3:66210126-66210361	.	.	66210126	66210361	0	1	235	66210120	8
chr3	158111707	158112044	chr3:158111707-158112044	.	.	158111707	158112044	0	1	337	158111706	8
chr6	122538222	122538555	chr6:122538222-122538555	.	.	122538222	122538555	0	1	333	122538221	8
chr8	74505344	74505701	chr8:74505344-74505701	.	.	74505344	74505701	0	1	357	74505337	8
chr4	105135801	105136080	chr4:105135801-105136080	.	.	105135801	105136080	0	1	279	105135800	8
chr13	90350465	90350838	chr13:90350465-90350838	.	.	90350465	90350838	0	1	373	90350456	8
chr8	114114972	114115264	chr8:114114972-114115264	.	.	114114972	114115264	0	1	292	114114971	8
chr5	150277943	150278271	chr5:150277943-150278271	.	.	150277943	150278271	0	1	328	150277942	8
chr5	118834246	118834545	chr5:118834246-118834545	.	.	118834246	118834545	0	1	299	118834245	8
chr6	5540018	5540361	chr6:5540018-5540361	.	.	5540018	5540361	0	1	343	5540013	8
chr6	143660835	143660935	chr6:143660835-143660935	.	.	143660835	143660935	0	1	100	143660834	8
chr8	23217002	23217309	chr8:23217002-23217309	.	.	23217002	23217309	0	1	307	23217000	8
chr3	101533793	101534023	chr3:101533793-101534023	.	.	101533793	101534023	0	1	230	101533792	8
chr17	79157930	79158143	chr17:79157930-79158143	.	.	79157930	79158143	0	1	213	79157923	8
chr18	83819091	83819447	chr18:83819091-83819447	.	.	83819091	83819447	0	1	356	83819083	8
chr3	152987494	152987844	chr3:152987494-152987844	.	.	152987494	152987844	0	1	350	152987493	8
chr7	83541820	83542087	chr7:83541820-83542087	.	.	83541820	83542087	0	1	267	83541812	8
chr18	24135383	24135682	chr18:24135383-24135682	.	.	24135383	24135682	0	1	299	24135381	8
chr6	8703696	8704049	chr6:8703696-8704049	.	.	8703696	8704049	0	1	353	8703688	8
