#chrom	start	end	name	score	strand	thickStart	thickEnd	itemRGB	blockCount	blockSizes	blockStart	deepTools_group
chr17	84204151	84204436	chr17:84204151-84204436	.	.	84204151	84204436	0	1	285	84204143	5
chr2	60298332	60298644	chr2:60298332-60298644	.	.	60298332	60298644	0	1	312	60298326	5
chr4	40287522	40287840	chr4:40287522-40287840	.	.	40287522	40287840	0	1	318	40287518	5
chr16	90187652	90187974	chr16:90187652-90187974	.	.	90187652	90187974	0	1	322	90187643	5
chr13	35711593	35711970	chr13:35711593-35711970	.	.	35711593	35711970	0	1	377	35711590	5
chr10	122615712	122616072	chr10:122615712-122616072	.	.	122615712	122616072	0	1	360	122615711	5
chr11	87336690	87336842	chr11:87336690-87336842	.	.	87336690	87336842	0	1	152	87336682	5
chr2	49472728	49473092	chr2:49472728-49473092	.	.	49472728	49473092	0	1	364	49472724	5
chr9	54880702	54880942	chr9:54880702-54880942	.	.	54880702	54880942	0	1	240	54880697	5
chr6	122565372	122565712	chr6:122565372-122565712	.	.	122565372	122565712	0	1	340	122565371	5
chr15	100449006	100449241	chr15:100449006-100449241	.	.	100449006	100449241	0	1	235	100449005	5
chr1	98788524	98788830	chr1:98788524-98788830	.	.	98788524	98788830	0	1	306	98788515	5
chr12	102173779	102174002	chr12:102173779-102174002	.	.	102173779	102174002	0	1	223	102173778	5
chr18	52134202	52134545	chr18:52134202-52134545	.	.	52134202	52134545	0	1	343	52134197	5
chr12	118640886	118641223	chr12:118640886-118641223	.	.	118640886	118641223	0	1	337	118640885	5
chr13	56334432	56334702	chr13:56334432-56334702	.	.	56334432	56334702	0	1	270	56334427	5
chr2	50525074	50525405	chr2:50525074-50525405	.	.	50525074	50525405	0	1	331	50525069	5
chr16	76977141	76977495	chr16:76977141-76977495	.	.	76977141	76977495	0	1	354	76977134	5
chr10	5558851	5559180	chr10:5558851-5559180	.	.	5558851	5559180	0	1	329	5558846	5
chr5	142374422	142374713	chr5:142374422-142374713	.	.	142374422	142374713	0	1	291	142374421	5
chr7	101873242	101873339	chr7:101873242-101873339	.	.	101873242	101873339	0	1	97	101873241	5
chr8	8704678	8705007	chr8:8704678-8705007	.	.	8704678	8705007	0	1	329	8704670	5
chr13	101883217	101883450	chr13:101883217-101883450	.	.	101883217	101883450	0	1	233	101883216	5
chr1	131561253	131561594	chr1:131561253-131561594	.	.	131561253	131561594	0	1	341	131561252	5
chr4	58503200	58503534	chr4:58503200-58503534	.	.	58503200	58503534	0	1	334	58503195	5
chr10	83910940	83911265	chr10:83910940-83911265	.	.	83910940	83911265	0	1	325	83910932	5
chr4	63512604	63513002	chr4:63512604-63513002	.	.	63512604	63513002	0	1	398	63512598	5
chr3	31390060	31390298	chr3:31390060-31390298	.	.	31390060	31390298	0	1	238	31390057	5
chr17	47120483	47120724	chr17:47120483-47120724	.	.	47120483	47120724	0	1	241	47120479	5
chr1	74072779	74072959	chr1:74072779-74072959	.	.	74072779	74072959	0	1	180	74072772	5
chr18	12625729	12626047	chr18:12625729-12626047	.	.	12625729	12626047	0	1	318	12625728	5
chr15	96736707	96737048	chr15:96736707-96737048	.	.	96736707	96737048	0	1	341	96736698	5
chr7	68683275	68683620	chr7:68683275-68683620	.	.	68683275	68683620	0	1	345	68683269	5
chr8	10839199	10839283	chr8:10839199-10839283	.	.	10839199	10839283	0	1	84	10839198	5
chrX	99970136	99970502	chrX:99970136-99970502	.	.	99970136	99970502	0	1	366	99970127	5
chr11	61456889	61457193	chr11:61456889-61457193	.	.	61456889	61457193	0	1	304	61456883	5
chr14	70833744	70834117	chr14:70833744-70834117	.	.	70833744	70834117	0	1	373	70833737	5
chr13	30625583	30625903	chr13:30625583-30625903	.	.	30625583	30625903	0	1	320	30625580	5
chr5	64769556	64769763	chr5:64769556-64769763	.	.	64769556	64769763	0	1	207	64769550	5
chr3	100731887	100732139	chr3:100731887-100732139	.	.	100731887	100732139	0	1	252	100731886	5
chr1	72134556	72134772	chr1:72134556-72134772	.	.	72134556	72134772	0	1	216	72134549	5
chr1	106138686	106139024	chr1:106138686-106139024	.	.	106138686	106139024	0	1	338	106138685	5
chr13	98662190	98662536	chr13:98662190-98662536	.	.	98662190	98662536	0	1	346	98662181	5
chr1	13336430	13336586	chr1:13336430-13336586	.	.	13336430	13336586	0	1	156	13336429	5
chr1	131076606	131076957	chr1:131076606-131076957	.	.	131076606	131076957	0	1	351	131076605	5
chr12	101009294	101009479	chr12:101009294-101009479	.	.	101009294	101009479	0	1	185	101009293	5
chr2	124289422	124289490	chr2:124289422-124289490	.	.	124289422	124289490	0	1	68	124289421	5
chr8	57622888	57623166	chr8:57622888-57623166	.	.	57622888	57623166	0	1	278	57622883	5
chr1	89042985	89043310	chr1:89042985-89043310	.	.	89042985	89043310	0	1	325	89042977	5
chr1	59755257	59755617	chr1:59755257-59755617	.	.	59755257	59755617	0	1	360	59755252	5
chrX	12563243	12563590	chrX:12563243-12563590	.	.	12563243	12563590	0	1	347	12563242	5
chr1	92158436	92158795	chr1:92158436-92158795	.	.	92158436	92158795	0	1	359	92158427	5
chr4	93467366	93467726	chr4:93467366-93467726	.	.	93467366	93467726	0	1	360	93467357	5
chr1	43811779	43812086	chr1:43811779-43812086	.	.	43811779	43812086	0	1	307	43811775	5
chr2	136938875	136939223	chr2:136938875-136939223	.	.	136938875	136939223	0	1	348	136938874	5
chr17	31800974	31801322	chr17:31800974-31801322	.	.	31800974	31801322	0	1	348	31800971	5
chr13	97272136	97272500	chr13:97272136-97272500	.	.	97272136	97272500	0	1	364	97272127	5
chrX	158451815	158452175	chrX:158451815-158452175	.	.	158451815	158452175	0	1	360	158451814	5
chr8	105499851	105500193	chr8:105499851-105500193	.	.	105499851	105500193	0	1	342	105499850	5
chr19	21068722	21068939	chr19:21068722-21068939	.	.	21068722	21068939	0	1	217	21068720	5
chr14	45685683	45685995	chr14:45685683-45685995	.	.	45685683	45685995	0	1	312	45685679	5
chr4	138856412	138856726	chr4:138856412-138856726	.	.	138856412	138856726	0	1	314	138856411	5
chr13	58716855	58716977	chr13:58716855-58716977	.	.	58716855	58716977	0	1	122	58716850	5
chr8	105481604	105481927	chr8:105481604-105481927	.	.	105481604	105481927	0	1	323	105481603	5
chr9	57429106	57429462	chr9:57429106-57429462	.	.	57429106	57429462	0	1	356	57429101	5
chr2	36273012	36273361	chr2:36273012-36273361	.	.	36273012	36273361	0	1	349	36273009	5
chr8	71224742	71224834	chr8:71224742-71224834	.	.	71224742	71224834	0	1	92	71224735	5
chr11	59633211	59633529	chr11:59633211-59633529	.	.	59633211	59633529	0	1	318	59633206	5
chr12	33063302	33063663	chr12:33063302-33063663	.	.	33063302	33063663	0	1	361	33063299	5
chr10	58923033	58923318	chr10:58923033-58923318	.	.	58923033	58923318	0	1	285	58923028	5
chr7	114360612	114360986	chr7:114360612-114360986	.	.	114360612	114360986	0	1	374	114360611	5
chr8	85115347	85115695	chr8:85115347-85115695	.	.	85115347	85115695	0	1	348	85115339	5
chr18	46365011	46365284	chr18:46365011-46365284	.	.	46365011	46365284	0	1	273	46365007	5
chr9	61850923	61851246	chr9:61850923-61851246	.	.	61850923	61851246	0	1	323	61850917	5
chr1	84274975	84275210	chr1:84274975-84275210	.	.	84274975	84275210	0	1	235	84274967	5
chr8	83859594	83859930	chr8:83859594-83859930	.	.	83859594	83859930	0	1	336	83859586	5
chr6	29987292	29987574	chr6:29987292-29987574	.	.	29987292	29987574	0	1	282	29987290	5
chr9	62141851	62142203	chr9:62141851-62142203	.	.	62141851	62142203	0	1	352	62141845	5
chr2	32719476	32719557	chr2:32719476-32719557	.	.	32719476	32719557	0	1	81	32719473	5
chr15	67118892	67119231	chr15:67118892-67119231	.	.	67118892	67119231	0	1	339	67118886	5
chr13	44952283	44952619	chr13:44952283-44952619	.	.	44952283	44952619	0	1	336	44952279	5
chr1	154058138	154058198	chr1:154058138-154058198	.	.	154058138	154058198	0	1	60	154058137	5
chr10	67624942	67625203	chr10:67624942-67625203	.	.	67624942	67625203	0	1	261	67624936	5
chr13	5938050	5938365	chr13:5938050-5938365	.	.	5938050	5938365	0	1	315	5938045	5
chr5	150156091	150156455	chr5:150156091-150156455	.	.	150156091	150156455	0	1	364	150156090	5
chr16	91097918	91098192	chr16:91097918-91098192	.	.	91097918	91098192	0	1	274	91097909	5
chr14	76272880	76273128	chr14:76272880-76273128	.	.	76272880	76273128	0	1	248	76272873	5
chr11	109203854	109203912	chr11:109203854-109203912	.	.	109203854	109203912	0	1	58	109203853	5
chr17	81107484	81107686	chr17:81107484-81107686	.	.	81107484	81107686	0	1	202	81107476	5
chr1	13012688	13013034	chr1:13012688-13013034	.	.	13012688	13013034	0	1	346	13012687	5
chr4	129408574	129408912	chr4:129408574-129408912	.	.	129408574	129408912	0	1	338	129408573	5
chr8	26263139	26263493	chr8:26263139-26263493	.	.	26263139	26263493	0	1	354	26263137	5
chr15	63959821	63960165	chr15:63959821-63960165	.	.	63959821	63960165	0	1	344	63959815	5
chr16	35759696	35759822	chr16:35759696-35759822	.	.	35759696	35759822	0	1	126	35759693	5
chr5	90961465	90961762	chr5:90961465-90961762	.	.	90961465	90961762	0	1	297	90961456	5
chr17	68152533	68152775	chr17:68152533-68152775	.	.	68152533	68152775	0	1	242	68152527	5
chr10	42087295	42087590	chr10:42087295-42087590	.	.	42087295	42087590	0	1	295	42087291	5
chr14	64181395	64181727	chr14:64181395-64181727	.	.	64181395	64181727	0	1	332	64181389	5
chr4	135239245	135239580	chr4:135239245-135239580	.	.	135239245	135239580	0	1	335	135239244	5
chr15	12479357	12479662	chr15:12479357-12479662	.	.	12479357	12479662	0	1	305	12479356	5
chr19	3696792	3696982	chr19:3696792-3696982	.	.	3696792	3696982	0	1	190	3696789	5
chr5	92318123	92318510	chr5:92318123-92318510	.	.	92318123	92318510	0	1	387	92318114	5
chr14	31761771	31762156	chr14:31761771-31762156	.	.	31761771	31762156	0	1	385	31761768	5
chr18	5127149	5127512	chr18:5127149-5127512	.	.	5127149	5127512	0	1	363	5127144	5
chr11	29151606	29151952	chr11:29151606-29151952	.	.	29151606	29151952	0	1	346	29151604	5
chr9	48532312	48532530	chr9:48532312-48532530	.	.	48532312	48532530	0	1	218	48532308	5
chrX	151942532	151942716	chrX:151942532-151942716	.	.	151942532	151942716	0	1	184	151942531	5
chr19	42140452	42140772	chr19:42140452-42140772	.	.	42140452	42140772	0	1	320	42140448	5
chr14	65067850	65068173	chr14:65067850-65068173	.	.	65067850	65068173	0	1	323	65067844	5
chr6	125253127	125253506	chr6:125253127-125253506	.	.	125253127	125253506	0	1	379	125253126	5
chr1	152697567	152697645	chr1:152697567-152697645	.	.	152697567	152697645	0	1	78	152697566	5
chr12	36070714	36071054	chr12:36070714-36071054	.	.	36070714	36071054	0	1	340	36070711	5
chr15	78425943	78426234	chr15:78425943-78426234	.	.	78425943	78426234	0	1	291	78425936	5
chr1	85779891	85779995	chr1:85779891-85779995	.	.	85779891	85779995	0	1	104	85779883	5
chr11	29310665	29311003	chr11:29310665-29311003	.	.	29310665	29311003	0	1	338	29310663	5
chr2	73247164	73247522	chr2:73247164-73247522	.	.	73247164	73247522	0	1	358	73247157	5
chr3	38529971	38530271	chr3:38529971-38530271	.	.	38529971	38530271	0	1	300	38529968	5
chr2	59393396	59393754	chr2:59393396-59393754	.	.	59393396	59393754	0	1	358	59393391	5
chr11	43755423	43755685	chr11:43755423-43755685	.	.	43755423	43755685	0	1	262	43755419	5
chr1	38069572	38069912	chr1:38069572-38069912	.	.	38069572	38069912	0	1	340	38069569	5
chr9	62334429	62334775	chr9:62334429-62334775	.	.	62334429	62334775	0	1	346	62334423	5
chr4	47346439	47346764	chr4:47346439-47346764	.	.	47346439	47346764	0	1	325	47346435	5
chr12	73876291	73876642	chr12:73876291-73876642	.	.	73876291	73876642	0	1	351	73876284	5
chr7	122314806	122315130	chr7:122314806-122315130	.	.	122314806	122315130	0	1	324	122314805	5
chr12	102315534	102315814	chr12:102315534-102315814	.	.	102315534	102315814	0	1	280	102315533	5
chr13	60683493	60683773	chr13:60683493-60683773	.	.	60683493	60683773	0	1	280	60683487	5
chr8	8878261	8878777	chr8:8878261-8878777	.	.	8878261	8878777	0	1	516	8878253	5
chr13	73793086	73793414	chr13:73793086-73793414	.	.	73793086	73793414	0	1	328	73793079	5
chrX	94434837	94435306	chrX:94434837-94435306	.	.	94434837	94435306	0	1	469	94434828	5
chr7	39643290	39643611	chr7:39643290-39643611	.	.	39643290	39643611	0	1	321	39643287	5
chr10	13913823	13914190	chr10:13913823-13914190	.	.	13913823	13914190	0	1	367	13913822	5
chr5	88790835	88791029	chr5:88790835-88791029	.	.	88790835	88791029	0	1	194	88790827	5
chr7	119012763	119013106	chr7:119012763-119013106	.	.	119012763	119013106	0	1	343	119012762	5
chr10	57836073	57836392	chr10:57836073-57836392	.	.	57836073	57836392	0	1	319	57836068	5
chr4	3947514	3947876	chr4:3947514-3947876	.	.	3947514	3947876	0	1	362	3947511	5
chr19	18614223	18614562	chr19:18614223-18614562	.	.	18614223	18614562	0	1	339	18614222	5
chr14	121440935	121441270	chr14:121440935-121441270	.	.	121440935	121441270	0	1	335	121440934	5
chr7	38029287	38029622	chr7:38029287-38029622	.	.	38029287	38029622	0	1	335	38029284	5
chr10	84557946	84558291	chr10:84557946-84558291	.	.	84557946	84558291	0	1	345	84557938	5
chr5	73564481	73564774	chr5:73564481-73564774	.	.	73564481	73564774	0	1	293	73564474	5
chr5	148639320	148639544	chr5:148639320-148639544	.	.	148639320	148639544	0	1	224	148639319	5
chr19	32848097	32848439	chr19:32848097-32848439	.	.	32848097	32848439	0	1	342	32848094	5
chr12	25577772	25578163	chr12:25577772-25578163	.	.	25577772	25578163	0	1	391	25577770	5
chr11	109344459	109344549	chr11:109344459-109344549	.	.	109344459	109344549	0	1	90	109344458	5
chr8	46400637	46400971	chr8:46400637-46400971	.	.	46400637	46400971	0	1	334	46400633	5
chr12	25847951	25848291	chr12:25847951-25848291	.	.	25847951	25848291	0	1	340	25847949	5
chr10	12935592	12935951	chr10:12935592-12935951	.	.	12935592	12935951	0	1	359	12935591	5
chr1	183397269	183397580	chr1:183397269-183397580	.	.	183397269	183397580	0	1	311	183397268	5
chr2	152646613	152646947	chr2:152646613-152646947	.	.	152646613	152646947	0	1	334	152646612	5
chr2	36031277	36031609	chr2:36031277-36031609	.	.	36031277	36031609	0	1	332	36031274	5
chr1	128797911	128798307	chr1:128797911-128798307	.	.	128797911	128798307	0	1	396	128797910	5
chr1	13223346	13223629	chr1:13223346-13223629	.	.	13223346	13223629	0	1	283	13223345	5
chr11	52390042	52390380	chr11:52390042-52390380	.	.	52390042	52390380	0	1	338	52390037	5
chr2	7026373	7026692	chr2:7026373-7026692	.	.	7026373	7026692	0	1	319	7026366	5
chr8	127506336	127506601	chr8:127506336-127506601	.	.	127506336	127506601	0	1	265	127506335	5
chr5	76138754	76138904	chr5:76138754-76138904	.	.	76138754	76138904	0	1	150	76138747	5
chr13	21377974	21378201	chr13:21377974-21378201	.	.	21377974	21378201	0	1	227	21377972	5
chr9	51987365	51987419	chr9:51987365-51987419	.	.	51987365	51987419	0	1	54	51987360	5
chrX	20348975	20349298	chrX:20348975-20349298	.	.	20348975	20349298	0	1	323	20348973	5
chr9	64748736	64749067	chr9:64748736-64749067	.	.	64748736	64749067	0	1	331	64748730	5
chr2	128170615	128170957	chr2:128170615-128170957	.	.	128170615	128170957	0	1	342	128170614	5
chrX	11228318	11228648	chrX:11228318-11228648	.	.	11228318	11228648	0	1	330	11228317	5
chr9	81141682	81141938	chr9:81141682-81141938	.	.	81141682	81141938	0	1	256	81141674	5
chr13	21377645	21377970	chr13:21377645-21377970	.	.	21377645	21377970	0	1	325	21377643	5
chr13	60691726	60691900	chr13:60691726-60691900	.	.	60691726	60691900	0	1	174	60691720	5
chr17	49781075	49781444	chr17:49781075-49781444	.	.	49781075	49781444	0	1	369	49781071	5
chr9	80037670	80038038	chr9:80037670-80038038	.	.	80037670	80038038	0	1	368	80037662	5
chr3	86928018	86928389	chr3:86928018-86928389	.	.	86928018	86928389	0	1	371	86928010	5
chr11	29417379	29417650	chr11:29417379-29417650	.	.	29417379	29417650	0	1	271	29417377	5
chr5	108236886	108237230	chr5:108236886-108237230	.	.	108236886	108237230	0	1	344	108236885	5
chr6	39056386	39056734	chr6:39056386-39056734	.	.	39056386	39056734	0	1	348	39056383	5
chr5	144972758	144972930	chr5:144972758-144972930	.	.	144972758	144972930	0	1	172	144972757	5
chr16	65568804	65569113	chr16:65568804-65569113	.	.	65568804	65569113	0	1	309	65568798	5
chr17	48170470	48170789	chr17:48170470-48170789	.	.	48170470	48170789	0	1	319	48170466	5
chr7	43512156	43512488	chr7:43512156-43512488	.	.	43512156	43512488	0	1	332	43512152	5
chr16	97719399	97719721	chr16:97719399-97719721	.	.	97719399	97719721	0	1	322	97719390	6
chr13	60594286	60594609	chr13:60594286-60594609	.	.	60594286	60594609	0	1	323	60594280	6
chr8	103867414	103867668	chr8:103867414-103867668	.	.	103867414	103867668	0	1	254	103867413	6
chr11	99538096	99538416	chr11:99538096-99538416	.	.	99538096	99538416	0	1	320	99538087	6
chr17	16772978	16773324	chr17:16772978-16773324	.	.	16772978	16773324	0	1	346	16772977	6
chr7	97906028	97906271	chr7:97906028-97906271	.	.	97906028	97906271	0	1	243	97906019	6
chr5	140162564	140162853	chr5:140162564-140162853	.	.	140162564	140162853	0	1	289	140162563	6
chr8	111415570	111415915	chr8:111415570-111415915	.	.	111415570	111415915	0	1	345	111415569	6
chr4	56515371	56515559	chr4:56515371-56515559	.	.	56515371	56515559	0	1	188	56515366	6
chr7	144991947	144992233	chr7:144991947-144992233	.	.	144991947	144992233	0	1	286	144991946	6
chr17	44060800	44061168	chr17:44060800-44061168	.	.	44060800	44061168	0	1	368	44060796	6
chr18	59168901	59169122	chr18:59168901-59169122	.	.	59168901	59169122	0	1	221	59168896	6
chr4	56204182	56204511	chr4:56204182-56204511	.	.	56204182	56204511	0	1	329	56204177	6
chr18	46554226	46554450	chr18:46554226-46554450	.	.	46554226	46554450	0	1	224	46554222	6
chr11	65680975	65681271	chr11:65680975-65681271	.	.	65680975	65681271	0	1	296	65680969	6
chr12	71488037	71488380	chr12:71488037-71488380	.	.	71488037	71488380	0	1	343	71488030	6
chr12	111332538	111332843	chr12:111332538-111332843	.	.	111332538	111332843	0	1	305	111332537	6
chr1	126833578	126833704	chr1:126833578-126833704	.	.	126833578	126833704	0	1	126	126833577	6
chr18	26863971	26864340	chr18:26863971-26864340	.	.	26863971	26864340	0	1	369	26863969	6
chr15	13027503	13027883	chr15:13027503-13027883	.	.	13027503	13027883	0	1	380	13027502	6
chr9	77391271	77391502	chr9:77391271-77391502	.	.	77391271	77391502	0	1	231	77391264	6
chr7	144991791	144991918	chr7:144991791-144991918	.	.	144991791	144991918	0	1	127	144991790	6
chr15	96109205	96109571	chr15:96109205-96109571	.	.	96109205	96109571	0	1	366	96109196	6
chr16	20265582	20265837	chr16:20265582-20265837	.	.	20265582	20265837	0	1	255	20265580	6
chr11	4418305	4418654	chr11:4418305-4418654	.	.	4418305	4418654	0	1	349	4418301	6
chr12	75623648	75624016	chr12:75623648-75624016	.	.	75623648	75624016	0	1	368	75623641	6
chr7	112162546	112162752	chr7:112162546-112162752	.	.	112162546	112162752	0	1	206	112162545	6
chr16	96870565	96870893	chr16:96870565-96870893	.	.	96870565	96870893	0	1	328	96870556	6
chr16	89887503	89887666	chr16:89887503-89887666	.	.	89887503	89887666	0	1	163	89887495	6
chr1	64840290	64840616	chr1:64840290-64840616	.	.	64840290	64840616	0	1	326	64840284	6
chr7	24113137	24113456	chr7:24113137-24113456	.	.	24113137	24113456	0	1	319	24113135	6
chr12	59079868	59080130	chr12:59079868-59080130	.	.	59079868	59080130	0	1	262	59079863	6
chr9	22927713	22928100	chr9:22927713-22928100	.	.	22927713	22928100	0	1	387	22927711	6
chr10	37169310	37169596	chr10:37169310-37169596	.	.	37169310	37169596	0	1	286	37169307	6
chr16	37103196	37103415	chr16:37103196-37103415	.	.	37103196	37103415	0	1	219	37103193	6
chr13	9415009	9415394	chr13:9415009-9415394	.	.	9415009	9415394	0	1	385	9415000	6
chr3	101778970	101779227	chr3:101778970-101779227	.	.	101778970	101779227	0	1	257	101778969	6
chr2	51579760	51580106	chr2:51579760-51580106	.	.	51579760	51580106	0	1	346	51579755	6
chr5	74757122	74757258	chr5:74757122-74757258	.	.	74757122	74757258	0	1	136	74757115	6
chr16	30485200	30485546	chr16:30485200-30485546	.	.	30485200	30485546	0	1	346	30485197	6
chr7	128023091	128023420	chr7:128023091-128023420	.	.	128023091	128023420	0	1	329	128023090	6
chr3	124564250	124564507	chr3:124564250-124564507	.	.	124564250	124564507	0	1	257	124564249	6
chr18	83984089	83984214	chr18:83984089-83984214	.	.	83984089	83984214	0	1	125	83984081	6
chr14	14080597	14080892	chr14:14080597-14080892	.	.	14080597	14080892	0	1	295	14080596	6
chr8	106232745	106233101	chr8:106232745-106233101	.	.	106232745	106233101	0	1	356	106232744	6
chr16	97533753	97534034	chr16:97533753-97534034	.	.	97533753	97534034	0	1	281	97533744	6
chr16	34682006	34682154	chr16:34682006-34682154	.	.	34682006	34682154	0	1	148	34682003	6
chr13	7074802	7075090	chr13:7074802-7075090	.	.	7074802	7075090	0	1	288	7074795	6
chr19	31641050	31641395	chr19:31641050-31641395	.	.	31641050	31641395	0	1	345	31641047	6
chr2	33933832	33933908	chr2:33933832-33933908	.	.	33933832	33933908	0	1	76	33933829	6
chr12	8527798	8528154	chr12:8527798-8528154	.	.	8527798	8528154	0	1	356	8527790	6
chr12	83096640	83096998	chr12:83096640-83096998	.	.	83096640	83096998	0	1	358	83096632	6
chr6	119621555	119621855	chr6:119621555-119621855	.	.	119621555	119621855	0	1	300	119621554	6
chr5	148844826	148845178	chr5:148844826-148845178	.	.	148844826	148845178	0	1	352	148844825	6
chrX	146513351	146513550	chrX:146513351-146513550	.	.	146513351	146513550	0	1	199	146513350	6
chr6	7661501	7661841	chr6:7661501-7661841	.	.	7661501	7661841	0	1	340	7661494	6
chr15	102388659	102388936	chr15:102388659-102388936	.	.	102388659	102388936	0	1	277	102388658	6
chr6	134498222	134498566	chr6:134498222-134498566	.	.	134498222	134498566	0	1	344	134498221	6
chr5	140454634	140454828	chr5:140454634-140454828	.	.	140454634	140454828	0	1	194	140454633	6
chr11	68554010	68554152	chr11:68554010-68554152	.	.	68554010	68554152	0	1	142	68554004	6
chr13	116410578	116410912	chr13:116410578-116410912	.	.	116410578	116410912	0	1	334	116410577	6
chr5	53505351	53505604	chr5:53505351-53505604	.	.	53505351	53505604	0	1	253	53505346	6
chr18	53421119	53421446	chr18:53421119-53421446	.	.	53421119	53421446	0	1	327	53421114	6
chr1	95397302	95397661	chr1:95397302-95397661	.	.	95397302	95397661	0	1	359	95397293	6
chr1	35907879	35908157	chr1:35907879-35908157	.	.	35907879	35908157	0	1	278	35907876	6
chr1	123220920	123221086	chr1:123220920-123221086	.	.	123220920	123221086	0	1	166	123220919	6
chr1	40052215	40052557	chr1:40052215-40052557	.	.	40052215	40052557	0	1	342	40052211	6
chr15	37656730	37657086	chr15:37656730-37657086	.	.	37656730	37657086	0	1	356	37656727	6
chr11	19822215	19822341	chr11:19822215-19822341	.	.	19822215	19822341	0	1	126	19822214	6
chr9	77820191	77820381	chr9:77820191-77820381	.	.	77820191	77820381	0	1	190	77820184	6
chr5	100008311	100008530	chr5:100008311-100008530	.	.	100008311	100008530	0	1	219	100008310	6
chr9	85561410	85561481	chr9:85561410-85561481	.	.	85561410	85561481	0	1	71	85561402	6
chr14	60541736	60541830	chr14:60541736-60541830	.	.	60541736	60541830	0	1	94	60541730	6
chr13	15323769	15324111	chr13:15323769-15324111	.	.	15323769	15324111	0	1	342	15323768	6
chr7	142163978	142164110	chr7:142163978-142164110	.	.	142163978	142164110	0	1	132	142163977	6
chr5	37313288	37313444	chr5:37313288-37313444	.	.	37313288	37313444	0	1	156	37313285	6
chr12	31561279	31561386	chr12:31561279-31561386	.	.	31561279	31561386	0	1	107	31561276	6
chr8	127579518	127579881	chr8:127579518-127579881	.	.	127579518	127579881	0	1	363	127579517	6
chr2	78403953	78404340	chr2:78403953-78404340	.	.	78403953	78404340	0	1	387	78403946	6
chr5	91957157	91957475	chr5:91957157-91957475	.	.	91957157	91957475	0	1	318	91957148	6
chr9	122724218	122724578	chr9:122724218-122724578	.	.	122724218	122724578	0	1	360	122724217	6
chr8	80970128	80970234	chr8:80970128-80970234	.	.	80970128	80970234	0	1	106	80970120	6
chr4	56852094	56852423	chr4:56852094-56852423	.	.	56852094	56852423	0	1	329	56852089	6
chr8	126431051	126431344	chr8:126431051-126431344	.	.	126431051	126431344	0	1	293	126431050	6
chr16	76409308	76409684	chr16:76409308-76409684	.	.	76409308	76409684	0	1	376	76409301	6
chr10	56244062	56244414	chr10:56244062-56244414	.	.	56244062	56244414	0	1	352	56244057	6
chr6	124350867	124351158	chr6:124350867-124351158	.	.	124350867	124351158	0	1	291	124350866	6
chr16	76339379	76339744	chr16:76339379-76339744	.	.	76339379	76339744	0	1	365	76339372	6
chr13	97095626	97095967	chr13:97095626-97095967	.	.	97095626	97095967	0	1	341	97095617	6
chr9	92614526	92614712	chr9:92614526-92614712	.	.	92614526	92614712	0	1	186	92614517	6
chr16	37641454	37641605	chr16:37641454-37641605	.	.	37641454	37641605	0	1	151	37641451	6
chr4	151457391	151457734	chr4:151457391-151457734	.	.	151457391	151457734	0	1	343	151457390	6
chr7	46739083	46739428	chr7:46739083-46739428	.	.	46739083	46739428	0	1	345	46739079	6
chr16	52984063	52984387	chr16:52984063-52984387	.	.	52984063	52984387	0	1	324	52984058	6
chr3	153372383	153372711	chr3:153372383-153372711	.	.	153372383	153372711	0	1	328	153372382	6
chr9	75099128	75099231	chr9:75099128-75099231	.	.	75099128	75099231	0	1	103	75099121	6
chr6	88653808	88654125	chr6:88653808-88654125	.	.	88653808	88654125	0	1	317	88653800	6
chr9	16123351	16123564	chr9:16123351-16123564	.	.	16123351	16123564	0	1	213	16123350	6
chr4	87886548	87886843	chr4:87886548-87886843	.	.	87886548	87886843	0	1	295	87886540	6
chrX	15102896	15103209	chrX:15102896-15103209	.	.	15102896	15103209	0	1	313	15102895	6
chr16	23934082	23934429	chr16:23934082-23934429	.	.	23934082	23934429	0	1	347	23934080	6
chr6	8274357	8274646	chr6:8274357-8274646	.	.	8274357	8274646	0	1	289	8274349	6
chr14	13551357	13551427	chr14:13551357-13551427	.	.	13551357	13551427	0	1	70	13551356	6
chr12	92646676	92647007	chr12:92646676-92647007	.	.	92646676	92647007	0	1	331	92646667	6
chr6	43633027	43633327	chr6:43633027-43633327	.	.	43633027	43633327	0	1	300	43633023	6
chr16	50251494	50251784	chr16:50251494-50251784	.	.	50251494	50251784	0	1	290	50251489	6
chr18	83695548	83695805	chr18:83695548-83695805	.	.	83695548	83695805	0	1	257	83695540	6
chr16	13340114	13340428	chr16:13340114-13340428	.	.	13340114	13340428	0	1	314	13340113	6
chr9	99216208	99216546	chr9:99216208-99216546	.	.	99216208	99216546	0	1	338	99216199	6
chr3	99853489	99853802	chr3:99853489-99853802	.	.	99853489	99853802	0	1	313	99853480	6
chr9	89852713	89853056	chr9:89852713-89853056	.	.	89852713	89853056	0	1	343	89852705	6
chr12	12466821	12467135	chr12:12466821-12467135	.	.	12466821	12467135	0	1	314	12466820	6
chr19	43509468	43509805	chr19:43509468-43509805	.	.	43509468	43509805	0	1	337	43509464	6
chr7	49177549	49177874	chr7:49177549-49177874	.	.	49177549	49177874	0	1	325	49177545	6
chr8	22525145	22525497	chr8:22525145-22525497	.	.	22525145	22525497	0	1	352	22525143	6
